,0
spotify:artist:40I11mqCUyf2uFxYKGEQg8,"Jeans Wilder,6"
spotify:artist:6sbHuGKqnXLuhubJfpkSTW,"Starfawn,4"
spotify:artist:4cVI7xtgY25KP4nrPThYWX,"Jesse Ruins,7"
spotify:artist:0ipuH6itTPJqgvg4QbtRoz,"We Are Balboa,0"
spotify:artist:0jnXlFXhSZDInwVMc9yTap,"Julian Bachlow,0"
spotify:artist:0lYvraS0AjZpwq9EcG4PDY,"Bumpkin Island,3"
spotify:artist:0nqBNROJZqnDnEyFp0MpSD,"Le Concorde,2"
spotify:artist:0p3E1vx7eG1rZ0ey9ownAT,"Joe Ramos Y Ellos,1"
spotify:artist:0pICNuEn3Kfeg7K5t88cI6,"Warm Morning,0"
spotify:artist:0rkzqLe373jUqAwSya2beM,"Unda Undi,13"
spotify:artist:0sFA0p5BLR5DPVNO2zGt86,"Grimoon,0"
spotify:artist:0sivWmJIDzvLpQC0APbvuQ,"Kom On,0"
spotify:artist:0t7ah92mbatIW77XjzQCui,"we had to leave.,3"
spotify:artist:1npFn511wLN9NZvVt9cUQ8,"NUMERO 6,5"
spotify:artist:1o7p7AN1VpsMQLqV0NiW0D,"Easy Does It,2"
spotify:artist:1pcgkIiKUKFLfbsnNlIYvB,"Paul Markham,0"
spotify:artist:1rhx590gsjFYd8c2vhW6J3,"Jugo Djarot,17"
spotify:artist:1u2x4K30ISklTr5622tgWx,"Jeslla,4"
spotify:artist:1wj4azsSnjFqu3zuXwaMgK,"Smokey Robotic,1"
spotify:artist:1xOMmiPtbVTHAjdmjBf8T5,"Ettore Giuradei,12"
spotify:artist:1yPC1QaJURv7nPXlnyKzLd,"Raven Parque,0"
spotify:artist:20scKVvFNtlzttY4aHF9Hm,"København Store,0"
spotify:artist:20txKqmrILMXPyz6bzO4Mo,"Just Off Turner,4"
spotify:artist:2fwvrk3t4SkpLOSvF1uoyg,"denisa,14"
spotify:artist:2gFs2SfQx8j1ltgt7tKaum,"Reagan,3"
spotify:artist:2hb04DF5YSz661fkbVm3JV,"SeLest,6"
spotify:artist:2iYE6R4Uot1fSI95r4Q6P2,"The Happy Couple,0"
spotify:artist:2jNMNkgk5EuNqlqJ62m69a,"Trey Palms,2"
spotify:artist:2l3FGS6vqxqju4yTFLMStT,"Aziz,5"
spotify:artist:2oCs2kjLknLdDKCd0gnSUI,"The Mare,0"
spotify:artist:2qS2FhnXIX2MFAIsbrRO5C,"La Lusid,17"
spotify:artist:2qYjxs78gdxKjEiu24iWNC,"Los Magnéticos,2"
spotify:artist:2s3XE6Ncc31VufhRJ709rM,"Squirrelhouse,0"
spotify:artist:3g5vNB6KEwBmBWU6W9mRgp,"System and Station,1"
spotify:artist:3hLKrHan3Nuo1N2rod8s4M,"BLEU HOUSE,26"
spotify:artist:3iGMunIDQTNsfvWds1FVg5,"wai wai music resort,5"
spotify:artist:3iMPlKfT0MyTfFKht7LfgN,"Statisk,8"
spotify:artist:3kjei9VcfkPAR04BtX2kTN,"Where Did Nora Go,11"
spotify:artist:3m5Z0dZonhVN7Ksu2A7sUf,"Evening Lights,1"
spotify:artist:3mTpfuvGTD7QIeqnFYur24,"The Modern Society,0"
spotify:artist:3meLxHz47SyrZkMSqAO5nO,"The Special Places,0"
spotify:artist:3osMC6dvvmmmPmqtkrXVTT,"Kusowsky,1"
spotify:artist:3tEhENbTF4IxqaolMlwdvT,"Two Pills After Meal,13"
spotify:artist:4z93mb6DnWATvky46z80Qq,"Steelwells,4"
spotify:artist:4zEgLmIZjSsUZIAJQKzJ5b,"Low-Fi,3"
spotify:artist:50FwB5YB5ajIAsnpaiJMWg,"Ugly Thrash Demon,1"
spotify:artist:50IayJ1QqT599jBmNJ5omy,"Patience Please,0"
spotify:artist:535bQEP0ORmAzzOVG8Max0,"anonymass,3"
spotify:artist:53DinTEybHATH7kts9I9T5,"Moon Gang,28"
spotify:artist:53mirS5AzwzEw9MsquLXFo,"Min Stora Sorg,17"
spotify:artist:54FhsBLUpiz6wHCqKSZcMU,"Ectoplasma,0"
spotify:artist:54Ju4DDbcEwy2IRNJPiK1C,"Les Fauves,1"
spotify:artist:54qJzfX1TV6UULhgAGLHpz,"The First Ladies,0"
spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa,"Foals,70"
spotify:artist:2VAnyOxzJuSAj7XIuEOT38,"AlunaGeorge,69"
spotify:artist:7Eu1txygG6nJttLHbZdQOh,"Four Tet,69"
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,"The xx,70"
spotify:artist:536BYVgOnRky0xjsPT96zl,"Two Door Cinema Club,71"
spotify:artist:5cIc3SBFuBLVxJz58W2tU9,"Oh Wonder,74"
spotify:artist:4Ui2kfOqGujY81UcPrb5KE,"HAIM,69"
spotify:artist:3pTE9iaJTkWns3mxpNQlJV,"Bombay Bicycle Club,66"
spotify:artist:5JMLG56F1X5mFmWNmS0iAp,"Chelsea Cutler,78"
spotify:artist:4aEnNH9PuU1HF3TsZTru54,"Caribou,69"
spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,"Toro y Moi,68"
spotify:artist:1KP6TWI40m7p3QBTU6u2xo,"BØRNS,68"
spotify:artist:3zmfs9cQwzJl575W1ZYXeT,"Men I Trust,63"
spotify:artist:4u5smJBskI6Adzv08PuiUP,"Kiiara,67"
spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,"Unknown Mortal Orchestra,66"
spotify:artist:00TKPo9MxwZ0j4ooveIxWZ,"Loote,69"
spotify:artist:3mZqziCJj4pq3P2VBpmK6p,"Friendly Fires,53"
spotify:artist:5vBrKGOjN10BMwB0cJADj4,"bülow,67"
spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,"Saint Motel,66"
spotify:artist:4csQIMQm6vI2A2SCVDuM2z,"Hayden James,65"
spotify:artist:4KJ6jujcNPzOyhdNoiNftp,"lovelytheband,64"
spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,"Crystal Castles,63"
spotify:artist:2exkZbmNqMKnT8LRWuxWgy,"Moderat,59"
spotify:artist:0t3QQl52F463sxGXb1ckhB,"Betty Who,63"
spotify:artist:4skJp5OKvcc9eKokiuhi2s,"Pond,56"
spotify:artist:0oeUpvxWsC8bWS6SnpU8b9,"The Naked And Famous,61"
spotify:artist:1Zz6NBe8UIZjm88TvehFtx,"Le Youth,57"
spotify:artist:6FfjnGXMhxSsJTuGLWBDth,"HEALTH,55"
spotify:artist:53wZLCnhshZKDRs3uopFBc,"Jai Paul,55"
spotify:artist:1nhSLEYdoBHG6cJ8NDwoF1,"Fickle Friends,51"
spotify:artist:5Gn7NoCZvbVlGgtZMILRcv,"Satin Jackets,59"
spotify:artist:7vjRpVXoecwKTEsrb9iscj,"Jadu Heart,52"
spotify:artist:1TtJ8j22Roc24e2Jx3OcU4,"Purity Ring,60"
spotify:artist:7b04D0yLktCUpvxQBhmG7R,"LEISURE,56"
spotify:artist:2G7QgTep5IsJHGHm1hXygD,"Kid Francescoli,59"
spotify:artist:4AGwPDdh1y8hochNzHy5HC,"RAC,61"
spotify:artist:4qOzMSukiZoiSjPQw8Zs7s,"Mansionair,62"
spotify:artist:2mV8aJphiSHYJf43DxL7Gt,"Chromeo,59"
spotify:artist:7o7mC95EDbJKTcPAAs8C3r,"Big Gigantic,63"
spotify:artist:4tOVIRjlWWfR1RrAxyRqTE,"Chromatics,61"
spotify:artist:12tZvy2xFpWSkuJ3FsfisZ,"Weval,54"
spotify:artist:0W8xe7IqAPlnBRMUpWOUuJ,"Meg Myers,55"
spotify:artist:5YkBrE0wF8cAlq3GCOw5Eu,"Best Coast,56"
spotify:artist:0Ou0138wEd8XWebhc4j7O0,"San Cisco,59"
spotify:artist:5QatamYwvUTOmMHW6WA0AG,"Terror Jr,54"
spotify:artist:245PKF3hKjtxJKIG153kF0,"Kailee Morgue,55"
spotify:artist:2wouN3QXejYa5tKetYdcVX,"Com Truise,53"
spotify:artist:5VTWoYYizcOY3uIKnxeCGI,"La Femme,55"
spotify:artist:7blXVKBSxdFZsIqlhdViKc,"Valley,55"
spotify:artist:7hu7hjmIPOtU1S3D8zfBlw,"kwassa,42"
spotify:artist:79QO0Xmn1dZhvaLicS2Yrs,"The Night Game,51"
spotify:artist:2HGAZDmVV3GAH4XFAZdvSG,"Isaac Delusion,57"
spotify:artist:4lDXfIznmGueBgTjI3qGUX,"Møme,58"
spotify:artist:7ItbAZITSFxSy5LJChXe18,"ford.,54"
spotify:artist:55LHFEtIplWhsfyWZUwkf4,"Foxygen,55"
spotify:artist:6MJKlN8ya42Agsw3iQZs6e,"French 79,55"
spotify:artist:4zrFO6P7G6EZry0pfxMfKT,"Wild Beasts,44"
spotify:artist:3I3Fz1DeUY0icXFvOjbXm7,"Methyl Ethel,54"
spotify:artist:3CiuXDKttPUT0tWGHicFUH,"Tim Atlas,51"
spotify:artist:1G5v3lpMz7TeoW0yGpRQHr,"George Clanton,49"
spotify:artist:3Dw9w3jnmr58ocgxiwITcq,"Rone,53"
spotify:artist:3D6cosC5ZOLCpRxt6T3XS7,"The Kite String Tangle,53"
spotify:artist:5VF0YkVLeVD4ytyiyVSIiF,"Dirty Projectors,52"
spotify:artist:5ltJZgIW3OkY5WvuzX5MYz,"Mr Twin Sister,49"
spotify:artist:2gaCpvhi31OZtozJKsr5gm,"Papooz,52"
spotify:artist:5ApQnMT6oR8eLguf24xb9S,"Foreign Air,54"
spotify:artist:4EENT7N7rCBwrddM3s0vFS,"Cut Copy,53"
spotify:artist:1JV4iC1UhplRE8RFr8Q9n9,"Paradis,52"
spotify:artist:2fMe9lZs5HGGOwh8cMSIub,"Lusine,44"
spotify:artist:6VB4TqEl0yfaF88LYHH4wj,"The Strike,43"
spotify:artist:4eZebkMFU3xelF8mbZYXyl,"Goldroom,51"
spotify:artist:7tnWJfXaJmFO6vv5WFN2K0,"Castlecomer,46"
spotify:artist:1SFz3S9eSUTc49ysstadiO,"Boo Seeka,49"
spotify:artist:12AnGvqOxseM5VJLyO5yBs,"Erlend Øye,49"
spotify:artist:3wKj5PmSpnrtz9n9hG2QCA,"Future Generations,46"
spotify:artist:3xbmS6qcRWTyILBoaqAPT4,"ANIMA!,45"
spotify:artist:6UocZe4AprSYBvmn3J0oqY,"Shiny Toy Guns,45"
spotify:artist:1Ss8sy3C3XXQgxYRwjDln8,"Ralph,45"
spotify:artist:5VsOThWOagH8C8gCvIy13k,"Penguin Prison,47"
spotify:artist:6uI2KKGvDh27bByTg5RAeF,"Otzeki,41"
spotify:artist:4gSTRpmeyYppvIXuFKjfAL,"Les Sins,37"
spotify:artist:163g9TCjTPJMjem8Iwv6iN,"Victors,35"
spotify:artist:526SiOeohcxxzAqB1JCuQb,"Jimmy Whoo,41"
spotify:artist:1fg65Qx6tRt0aXBfz5I4w5,"Discovery,40"
spotify:artist:2CJw5Z0VmlBMrS1J1dtG9Z,"Scavenger Hunt,43"
spotify:artist:7FhRUp59cBzPaxobsRY1Nc,"Bay Ledges,48"
spotify:artist:1NcCVE1FRpBSlN3LcAfhn3,"Alice et Moi,46"
spotify:artist:60GLWP7xFH3OoN5XGpLBsd,"Chapelier Fou,42"
spotify:artist:2weMnYqCmtNUrSLAJq5dD8,"Savoir Adore,42"
spotify:artist:55i4AnS7E58y41UwE0vvQh,"Jacques,38"
spotify:artist:6vs7gfG3OVDyBiY7loLsyQ,"Corine,42"
spotify:artist:1qxSVLNqRcdhXPkE6suUlN,"Krrum,36"
spotify:artist:538TfjnJpRXI80MHYWfKlo,"Feu! Chatterton,48"
spotify:artist:2EMmqQQmszsCXfVfMRibOQ,"La Fine Equipe,42"
spotify:artist:2iGwIqfIXRskkGakunO9sf,"Miel De Montagne,45"
spotify:artist:1mHTS3stAYCszPZ2PRa8QU,"Frànçois & The Atlas Mountains,36"
spotify:artist:2GkJdEJneopHc10XQV76rN,"Lali Puna,36"
spotify:artist:4zhJqpHEEaLhYIY0hAFd9h,"MILKK,35"
spotify:artist:0wLfAlTh58anndtgqA0MCU,"Work Drugs,39"
spotify:artist:1lCoglJluTQoUO2vbKfyjh,"Mirage Club,29"
spotify:artist:1MRkDoyt3FmhmZNgnwkfLf,"Hypnolove,37"
spotify:artist:7MflKjtS3O6ygAaOxlFLGJ,"Parsley Sound,27"
spotify:artist:5STTEE3TlZg9gb3xNC4RHF,"Malik Djoudi,43"
spotify:artist:0oA0cg7ajEwV0EXKCAlQ63,"Pépite,43"
spotify:artist:5MahcP4Ovco9oORrQRaUqp,"LAVE,33"
spotify:artist:3bNtT538fbcXr07iHIxVRw,"CANNIBALE,31"
spotify:artist:6bcVuNO2JKqacO1ITmA6jK,"Catastrophe,31"
spotify:artist:15hYbx7vg01TZFFgipPAHm,"Nhyx,38"
spotify:artist:5Tp5IjGIhEVlN253DmcoLT,"CHATON,38"
spotify:artist:4AHuSBzDte0ospEtW9rL18,"Saint DX,32"
spotify:artist:7MrDzS5aCy6jjBVqRidPCY,"La Belle Vie,35"
spotify:artist:0PyyoamnJX4tdrSf8r6dij,"Maud Geffray,29"
spotify:artist:1gg99mHUejritEnqXzJR9U,"Magnetic Ensemble,25"
spotify:artist:1kpan09QiyUSG3N4rOS0Lu,"Fragments,25"
spotify:artist:2kofXlKOUBVKojjjvEylMe,"La Féline,24"
spotify:artist:6AiHXHMryCtGFBEnjB17aA,"Terrenoire,28"
spotify:artist:7ddOIKA26xRb9IpRqx7fbv,"Apes & Horses,20"
spotify:artist:1U1tfTJHxezIBnlay13sVA,"Radio Elvis,29"
spotify:artist:5Q4ZLBSErgCEdj1czciYE4,"Holy Two,21"
spotify:artist:7jcexQkKDk1HDaZmHKpQNz,"Loukoko,17"
spotify:artist:6U7Z3ynP2c6RQBAHHUlbiM,"Griefjoy,22"
spotify:artist:4n8mM5jAY4RxaXGQGQkwrm,"Casablanca Drivers,20"
spotify:artist:3LsAM1eRHY6PxK1NhlktYH,"Slaughterhouse Brothers,0"
spotify:artist:3R2oTyiIP0lwJCZV1Q5Tyt,"Caandides,3"
spotify:artist:3eqDjzfBQzuH3JaFp3J2G2,"Alex Kacimi,0"
spotify:artist:46fcDS62TeXzKEkjYBuohN,"Gandi Lake,2"
spotify:artist:4CKt6cKhnKBre3s71jfE7h,"Clockwork of the Moon,0"
spotify:artist:4jlxKhR6xLMm5t8oFuZ7W8,"Panda Electric Garden,1"
spotify:artist:4zzCIUD2nlk7w753eXGn1m,"Panthère,0"
spotify:artist:5HrJa2zxvSP9ZIj5mF1ZKe,"Sin Tiempo,4"
spotify:artist:5L6fSjIHwsMCQl3I441ZPF,"Dear Eyes,0"
spotify:artist:5Nuw9zXjxsmfZF5aron4y2,"Mmmmm,1"
spotify:artist:7cpCnhhBIU1gA7EhTFApN1,"Gerry Cinnamon,67"
spotify:artist:22RISwgVJyZu9lpqAcv1F5,"Blossoms,65"
spotify:artist:1NfJU4hy56Z4UM4iyIa1B2,"Courteeners,62"
spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,"YUNGBLUD,75"
spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK,"Easy Life,63"
spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,"alt-J,73"
spotify:artist:11wRdbnoYqRddKBrpHt4Ue,"Kasabian,66"
spotify:artist:52pNByiBWx6SVMMqqcCA74,"The Magic Gang,51"
spotify:artist:1HOeqtP7tHkKNJNLzQ2tnr,"Everything Everything,54"
spotify:artist:6g0mn3tzAds6aVeUYRsryU,"The War On Drugs,63"
spotify:artist:3VLf4DlBTN2ZRwygS3TNti,"The Academic,53"
spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ,"Big Thief,64"
spotify:artist:54QMjE4toDfiCryzYWCpXX,"Metronomy,65"
spotify:artist:4EVpmkEwrLYEg6jIsiPMIb,"Fleet Foxes,66"
spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,"Death Cab for Cutie,68"
spotify:artist:7243txmysJ4KbRmH8UAMKO,"The Amazons,52"
spotify:artist:2wJ4vsxWd7df7dRU4KcoDe,"Sharon Van Etten,63"
spotify:artist:4wXchxfTTggLtzkoUhO86Q,"Soccer Mommy,62"
spotify:artist:6fC2AcsQtd9h4BWELbbire,"Peach Pit,66"
spotify:artist:5PbpKlxQE0Ktl5lcNABoFf,"Car Seat Headrest,61"
spotify:artist:3Wcyta3gkOdQ4TfY0WyZpu,"YONAKA,54"
spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y,"Courtney Barnett,59"
spotify:artist:1eIoJGCu3rShrRm2wfOhN8,"Saint Raymond,53"
spotify:artist:4wYzzR0lpEub1gUU8bbBTw,"BLOXX,47"
spotify:artist:5ictveRyhWRs8Gt8Dvt1hS,"The Front Bottoms,62"
spotify:artist:4wo1267SJuUfHgasdlfNfc,"The Raconteurs,62"
spotify:artist:09kXLeOXRyfNQMXRaDO4qA,"Nilüfer Yanya,54"
spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,"Cold War Kids,64"
spotify:artist:2QoU3awHVdcHS8LrZEKvSM,"Wilco,64"
spotify:artist:4kSGbjWGxTchKpIxXPJv0B,"Crumb,62"
spotify:artist:77mJc3M7ZT5oOVM7gNdXim,"Her's,61"
spotify:artist:2ueoLVCXQ948OfhVvAy3Nn,"Perfume Genius,61"
spotify:artist:6G7OerKc3eBO9sVkRNopFC,"Cat Power,61"
spotify:artist:4l1cKWYW591xnwEGxpUg3J,"Miike Snow,61"
spotify:artist:6lcwlkAjBPSKnFBZjjZFJs,"(Sandy) Alex G,58"
spotify:artist:6hWReUQlQwLTYlmZ1vltRB,"King No-One,39"
spotify:artist:65mMkD9WW39U9Yadv0dWUF,"Rolling Blackouts Coastal Fever,50"
spotify:artist:2XddLUPFBmTonCFy8uB3uc,"Swim Deep,41"
spotify:artist:4DMSJzGjw2SMkKAT5EEE5u,"HOMESHAKE,59"
spotify:artist:0Y6dVaC9DZtPNH4591M42W,"TV Girl,58"
spotify:artist:08p5D6BYuwPqGsFuIDLNFr,"Another Sky,41"
spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,"Beach Fossils,60"
spotify:artist:2Z7gV3uEh1ckIaBzTUCE6R,"Conor Oberst,55"
spotify:artist:1l9d7B8W0IHy3LqWsxP2SH,"Phantogram,64"
spotify:artist:5mFKYdmiYwNJTDtSzgFyQx,"Andy Shauf,59"
spotify:artist:5yV1qdnmxyIYiSFB02wpDj,"The Postal Service,56"
spotify:artist:3VRqGLyj4cnRers46I0Yk4,"SPINN,38"
spotify:artist:7DEseTqRODmSu3C7jxCHl5,"The Boxer Rebellion,47"
spotify:artist:685XjGzGztyivfR3fAjoxo,"Squid,43"
spotify:artist:0K1q0nXQ8is36PzOKAMbNe,"Spoon,61"
spotify:artist:6DlKk9ibc9dCgvyNPGNXdH,"The K's,34"
spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO,"Warpaint,55"
spotify:artist:5OgSr6wQteRu9jek5JvnDQ,"Coasts,45"
spotify:artist:0x4xCoWaOFd3WsKarzaxnW,"Frankie Cosmos,53"
spotify:artist:1xgFexIwrf2QjbU0buCNnp,"The Breeders,53"
spotify:artist:2kMzxA8edU05hvMFU493zJ,"Good Morning,56"
spotify:artist:0LZac5VicY19QLaIUvIB0G,"Cate le Bon,50"
spotify:artist:0onRfrkoTz3yrMeP2Ymhhc,"Dancing On Tables,33"
spotify:artist:6gMszKxr1k1uPoAbeXZJpt,"Kyle Falconer,32"
spotify:artist:5isqImG0rLfAgBJSPMEVXF,"Blonde Redhead,53"
spotify:artist:5szilpXHcwOqnyKLqGco5j,"Faye Webster,54"
spotify:artist:5fRpvt0RU5UL6YwQekpofE,"Airways,44"
spotify:artist:3gnrmLahFhVXRI9DA1MImH,"We Were Promised Jetpacks,47"
spotify:artist:5cMVRrisBpDkXCVG48epED,"Jenny Lewis,53"
spotify:artist:2UmG7WphL1CMN7mVWyhE7u,"Babe Rainbow,54"
spotify:artist:3sVKVwY8TD445BiC6Q4B43,"Palma Violets,34"
spotify:artist:6Qm9stX6XO1a4c7BXQDDgc,"Fruit Bats,58"
spotify:artist:2DaP4uXwKOXAaD77XokW9a,"Dream Wife,37"
spotify:artist:6zWJfH1TTmIqEi7EV35HGr,"Pip Blom,36"
spotify:artist:3qYfqdVwX0fil71onLpLkh,"Thee Oh Sees,54"
spotify:artist:1anAI9P9iSzc9qzLv6AtHZ,"Sure Sure,57"
spotify:artist:37eqxl8DyLd5sQN54wYJbE,"Hiss Golden Messenger,56"
spotify:artist:73MDShZzdL4vUGMkmXOG6X,"Haley Heynderickx,52"
spotify:artist:6lHO1eGthNnos9KP2BH0cG,"Puma Blue,53"
spotify:artist:2cevwbv7ISD92VMNLYLHZA,"Rilo Kiley,51"
spotify:artist:6AQEfqGPSxZX0nJVonYxi6,"Inner Wave,57"
spotify:artist:3pIGm1omCcHIb1juBNHspg,"Cherry Glazerr,50"
spotify:artist:04HvbIwBccFmRie5ATX4ft,"Yeasayer,51"
spotify:artist:4PY51S3HuOMhnZA0Sx8FRN,"The Skinner Brothers,30"
spotify:artist:4aKWmkWAKviFlyvHYPTNQY,"Adrianne Lenker,49"
spotify:artist:5ya7iEj2gouDgi5aFiA1e8,"Voodoos,28"
spotify:artist:0gu9FiIFp32jTZSCRhdqFO,"Spyres,29"
spotify:artist:5Z3IWpvwOvoaWodujHw7xh,"Dan Deacon,50"
spotify:artist:5I4eibDkC7gg0hmczTZuND,"Mando Diao,58"
spotify:artist:2LQuNrg0CPQj6R9DJc2vXB,"Felix Hagan & the Family,35"
spotify:artist:0JqRJZzARcjmH60HwUenow,"Fox Academy,48"
spotify:artist:0WISkx0PwT6lYWdPqKUJY8,"Stephen Malkmus,48"
spotify:artist:1jwOuEBcOKq0BeudSarbEM,"Amen Dunes,49"
spotify:artist:5xeBMeW0YzWIXSVzAxhM8O,"of Montreal,56"
spotify:artist:4iaDWP59Z3e62DW7YWDbIE,"Post Animal,49"
spotify:artist:4ePunOqQbOYoQwd1298g3Z,"Silver Jews,48"
spotify:artist:3UvcmAOZt64oKpP95f6MMM,"Big Star,50"
spotify:artist:34fqmmrMAXDKVJrqHA6MlK,"Parliamo,25"
spotify:artist:5Zxk4WkmkKRjPyjmmCRAUR,"Shambolics,26"
spotify:artist:29q1axQPERERxUzqufXMqB,"together PANGEA,49"
spotify:artist:63GTn25wbdRNX3ijCHvYxD,"Oso Oso,47"
spotify:artist:1MhtYlJvUqfd2EgHSQTGK4,"Jim James,50"
spotify:artist:1nQj0M42wlxHPw999Pms69,"Swimming Tapes,43"
spotify:artist:33yje3hgpNfdXpqdJQcrt9,"Mannequin Pussy,45"
spotify:artist:0bsV0sUjnCuCTYOnNHQl3E,"Julia Holter,45"
spotify:artist:0rH93aHDYyJfMAcPB9OKus,"The Murlocs,47"
spotify:artist:6Lll1MPPak4m4vZKuJB264,"BRONCHO,49"
spotify:artist:7rXC72g2KwyPUJzWxW9CLo,"SHEAFS,27"
spotify:artist:2NWimAynlyqVUWD4YnJHlC,"LIFE,33"
spotify:artist:5SjNVG3L9mgWQPsfp1sFDB,"Wye Oak,48"
spotify:artist:0gP1g7feAxTD9rghuNRNNH,"RedFaces,26"
spotify:artist:7K4cef9h3NvU7Xb3BH7Ade,"Michael Seyer,51"
spotify:artist:3yYUV3hkJit05YIUEODqgp,"Hop Along,48"
spotify:artist:4WQXRya5np83C21wifjNp9,"In The Valley Below,44"
spotify:artist:7w5cbnOLouZ5bGFvwIF5Ff,"infinite bisous,45"
spotify:artist:46OZe7BgkZhisNbEMW4oqq,"Enjoy,46"
spotify:artist:3H7Ez7cwaYw4L3ELy4v3Lc,"Håkan Hellström,62"
spotify:artist:6l3BRLCpzfC8yxqf9thWAg,"Yuck,38"
spotify:artist:0wwzULgGSIjfhB2mwZ0NlA,"Pleasure Heads,23"
spotify:artist:3iLRpnoRyZtks4MAu3PTqM,"Fripps & Fripps,27"
spotify:artist:5eerVxtb9lY9p6D7m89Bs7,"Jenny Hval,42"
spotify:artist:5E7zSu46SqTmgKqsc0tFkY,"Okkervil River,45"
spotify:artist:339XMxg3AyRbEfeIAlxB2c,"Varsity,43"
spotify:artist:5S4qUw22ZF7gTPUEx61SyC,"Chappaqua Wrestling,25"
spotify:artist:4Sw0SFu1fFdYXdAEVdrqnO,"Mount Eerie,45"
spotify:artist:4gHs8pWsgZpndQZKs6QVRH,"glass beach,42"
spotify:artist:2VhVBXSB8n2KxuzKVZNxTY,"Ought,39"
spotify:artist:6GKzHklwb2dpXc1Pqg067x,"Ed The Dog,23"
spotify:artist:2kS9MrOD16tiQOIyJTzFxK,"Bleached,43"
spotify:artist:1Hs5RG6WIwUSJLxRYWaOW6,"Great Grandpa,41"
spotify:artist:2GATzeg62cr6sH29wSOVWe,"Red House Painters,42"
spotify:artist:26OB2jqYqL7pNslVtu4VGt,"Anna Burch,37"
spotify:artist:5poU7FPEYoBlwjzOEWMbX5,"Hand Habits,42"
spotify:artist:3WPt7OfKDirWGEDH9kHahw,"Boyscott,43"
spotify:artist:0k5NrYJAazGYrIhzrDslcT,"Johnossi,51"
spotify:artist:0OIhm4drHH9SKkFkLrszM9,"The Modern Strangers,24"
spotify:artist:0aScxC3sfFGiG2U7xoyy49,"Man of Moon,23"
spotify:artist:44pUNjqg4mExLyFHnB3Bqf,"Pile,41"
spotify:artist:3hg0uAz0P2tHrvqqHU4zzh,"Bicurious,31"
spotify:artist:2336xTw6bFtu5CousYLfhb,"Owl John,28"
spotify:artist:7EEefVBNBS3ckwouEl62oB,"Lunar Vacation,46"
spotify:artist:2Jj04JcXjjnE99c4225LHF,"French Kicks,38"
spotify:artist:0t4oHObO3FImWvIhMimaSL,"Strand of Oaks,41"
spotify:artist:2sBPVEeMBXKNsZtYaJixnJ,"Woods,43"
spotify:artist:0AeBkFuGiOlpDvqeNTnpMu,"Ram Di Dam,30"
spotify:artist:2uQCQ4BmANn12eOlOfkwqF,"Dead!,27"
spotify:artist:4rs1K6gDzLY5VnCMSC80o7,"Vacationer,45"
spotify:artist:0UOrN3LNaKApiOSdvJiETl,"Shout Out Louds,41"
spotify:artist:3pZ666b6CyO1KGpVYirY0t,"Screaming Females,42"
spotify:artist:5rGnc6zmQSjWGJ8KEAvGFq,"Sunbeam Sound Machine,43"
spotify:artist:6zcDLZ62JsbVM1nLrQMzi4,"Lomelda,39"
spotify:artist:7vxLowmWcOSy76TOy9d3K3,"YOWL,21"
spotify:artist:6A5Ns1SpGWTt8SzXPwiqVE,"Shannon and The Clams,47"
spotify:artist:597yzFFRvWnxCtDInHwciZ,"Chad VanGaalen,41"
spotify:artist:2HtxHTIQkCIprdEXFQBYgE,"The Tin Pigeons,19"
spotify:artist:0KWKZw6OVEGS0BD6g22AcN,"HAUS,19"
spotify:artist:6yzuBFtT6dK2aQMZJZtcB1,"Dehd,39"
spotify:artist:12qS7lypMdpvASeNnFXtmN,"Hoops,41"
spotify:artist:4PWqvc4ydEyoyBhXPOxDyy,"Harlem,40"
spotify:artist:7IPyXY4ZHkuvQY1ny8TnMQ,"Bad Nerves,24"
spotify:artist:5UMQV83wwZCCvRSQCVjZw6,"Mission Of Burma,40"
spotify:artist:1iMsLpQB3kldZ9s7pne7gP,"THUMPER,20"
spotify:artist:5BxtbtwwHXC3HA5kAn06sK,"The Nude Party,38"
spotify:artist:3ztRX1UoIOsFqpD7dB6R8O,"illuminati hotties,37"
spotify:artist:1G1vSdh0wuYFKr1bUpBhUc,"Dead Pretties,20"
spotify:artist:0uI2HyW0eIbTbyH3S2XDHI,"King Tuff,44"
spotify:artist:0g1Asm2LdQJa6EjUmucdxt,"刺猬乐队,34"
spotify:artist:5hbH3dvtk49g07qpc1QwPe,"Ted Leo and the Pharmacists,35"
spotify:artist:2PPV41ImgLveSlyMzZLDje,"Gurr,35"
